"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","23","pz05z9hy62u","hard2","TEST1000000","","","","","",""
"true","","","","","fullscreen","1","2.1.0","13297","pz05z9hy62u","hard2","TEST1000000","12273","","","","",""
"","","","","","survey-text","2","2.1.0","28117","pz05z9hy62u","hard2","TEST1000000","14813","{""participant_id"":""TEST1000000""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","31168","pz05z9hy62u","hard2","TEST1000000","3049","a","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","31671","pz05z9hy62u","hard2","TEST1000000","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","32174","pz05z9hy62u","hard2","TEST1000000","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","63692","pz05z9hy62u","hard2","TEST1000000","29510","b","stimuli/experiment1a/low_B_111.png","low","A","false"
"","","","","","html-keyboard-response","7","2.1.0","64197","pz05z9hy62u","hard2","TEST1000000","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","8","2.1.0","68326","pz05z9hy62u","hard2","TEST1000000","2124","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","9","2.1.0","68831","pz05z9hy62u","hard2","TEST1000000","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","10","2.1.0","69335","pz05z9hy62u","hard2","TEST1000000","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","11","2.1.0","92544","pz05z9hy62u","hard2","TEST1000000","21202","b","stimuli/experiment1a/low_B_110.png","low","A","false"
"","","","","","html-keyboard-response","12","2.1.0","93049","pz05z9hy62u","hard2","TEST1000000","null","null","<div style=""font-size:60px;"">+</div>","","",""
