"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","33","pb6a0l9hdzp","hard2","fawn","","","","","",""
"true","","","","","fullscreen","1","2.1.0","4365","pb6a0l9hdzp","hard2","fawn","3330","","","","",""
"","","","","","survey-text","2","2.1.0","8576","pb6a0l9hdzp","hard2","fawn","4208","{""participant_id"":""fawn""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","16153","pb6a0l9hdzp","hard2","fawn","7573"," ","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","16656","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","17159","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","30733","pb6a0l9hdzp","hard2","fawn","11568","A","stimuli/experiment1a/low_A_010.png","low","B","false"
"","","","","","html-keyboard-response","7","2.1.0","31236","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","8","2.1.0","34627","pb6a0l9hdzp","hard2","fawn","1387","B","stimuli/experiment1a/low_A_010.png","low","B","true"
"","","","","","html-keyboard-response","9","2.1.0","35132","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","10","2.1.0","35634","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","11","2.1.0","38447","pb6a0l9hdzp","hard2","fawn","810","A","stimuli/experiment1a/low_A_001.png","low","B","false"
"","","","","","html-keyboard-response","12","2.1.0","38951","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","13","2.1.0","41266","pb6a0l9hdzp","hard2","fawn","311","B","stimuli/experiment1a/low_A_001.png","low","B","true"
"","","","","","html-keyboard-response","14","2.1.0","41770","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","15","2.1.0","42273","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","16","2.1.0","45899","pb6a0l9hdzp","hard2","fawn","1623","B","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","17","2.1.0","46403","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","18","2.1.0","46905","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","19","2.1.0","49433","pb6a0l9hdzp","hard2","fawn","522","B","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","20","2.1.0","49935","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","21","2.1.0","50437","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","22","2.1.0","52899","pb6a0l9hdzp","hard2","fawn","458","B","stimuli/experiment1a/low_B_110.png","low","A","false"
"","","","","","html-keyboard-response","23","2.1.0","53402","pb6a0l9hdzp","hard2","fawn","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","24","2.1.0","55916","pb6a0l9hdzp","hard2","fawn","510","A","stimuli/experiment1a/low_B_110.png","low","A","true"
