"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","42","2.1.0","128051","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","43","2.1.0","128554","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","44","2.1.0","131071","ptx5y7g8e89","hard2","swan","514","a","stimuli/experiment1a/low_B_110.png","low","A","true"
"","","","","","html-keyboard-response","45","2.1.0","131574","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","46","2.1.0","132076","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","47","2.1.0","134737","ptx5y7g8e89","hard2","swan","657","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","48","2.1.0","135240","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","49","2.1.0","135743","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","50","2.1.0","138305","ptx5y7g8e89","hard2","swan","559","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","51","2.1.0","138808","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","52","2.1.0","139311","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","53","2.1.0","142183","ptx5y7g8e89","hard2","swan","869","b","stimuli/experiment1a/low_A_010.png","low","B","true"
"","","","","","html-keyboard-response","54","2.1.0","142686","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","55","2.1.0","143188","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","56","2.1.0","146184","ptx5y7g8e89","hard2","swan","993","b","stimuli/experiment1a/low_A_001.png","low","B","true"
"","","","","","image-keyboard-response","57","null","147897","ptx5y7g8e89","hard2","swan","1711","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","58","2.1.0","148773","ptx5y7g8e89","hard2","swan","875","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","59","2.1.0","149546","ptx5y7g8e89","hard2","swan","772","b","<p><strong>TEST BLOCK 2 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","60","2.1.0","150047","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","61","2.1.0","150549","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","62","2.1.0","153434","ptx5y7g8e89","hard2","swan","881","b","stimuli/experiment1a/low_A_010.png","low","B","true"
"","","","","","html-keyboard-response","63","2.1.0","153936","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","64","2.1.0","154439","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","65","2.1.0","157299","ptx5y7g8e89","hard2","swan","857","a","stimuli/experiment1a/low_B_110.png","low","A","true"
"","","","","","html-keyboard-response","66","2.1.0","157802","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","67","2.1.0","158305","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","68","2.1.0","160815","ptx5y7g8e89","hard2","swan","507","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","69","2.1.0","161318","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","70","2.1.0","161820","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","71","2.1.0","164284","ptx5y7g8e89","hard2","swan","461","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","72","2.1.0","164786","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","73","2.1.0","165289","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","74","2.1.0","168044","ptx5y7g8e89","hard2","swan","751","a","stimuli/experiment1a/low_B_101.png","low","A","true"
"","","","","","html-keyboard-response","75","2.1.0","168547","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","76","2.1.0","169050","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","77","2.1.0","171531","ptx5y7g8e89","hard2","swan","477","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","78","2.1.0","172034","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","79","2.1.0","172537","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","80","2.1.0","174965","ptx5y7g8e89","hard2","swan","425","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","81","2.1.0","175468","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","82","2.1.0","175971","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","83","2.1.0","179065","ptx5y7g8e89","hard2","swan","1090","b","stimuli/experiment1a/low_A_001.png","low","B","true"
"","","","","","image-keyboard-response","84","null","180547","ptx5y7g8e89","hard2","swan","1480","q","stimuli/experiment_check.webp","","",""
