"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","71","p7ce2j1ztal","easy","sloth","","","","","",""
"true","","","","","fullscreen","1","2.1.0","7907","p7ce2j1ztal","easy","sloth","6829","","","","",""
"","","","","","survey-text","2","2.1.0","10260","p7ce2j1ztal","easy","sloth","2347","{""participant_id"":""sloth""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","29961","p7ce2j1ztal","easy","sloth","19700"," ","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","30467","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","30974","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","40496","p7ce2j1ztal","easy","sloth","7518","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","7","2.1.0","41005","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","8","2.1.0","41509","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","9","2.1.0","44896","p7ce2j1ztal","easy","sloth","1380","a","stimuli/experiment1a/high_B_101.png","high","B","false"
"","","","","","html-keyboard-response","10","2.1.0","45405","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","11","2.1.0","47955","p7ce2j1ztal","easy","sloth","545","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","12","2.1.0","48464","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","13","2.1.0","48967","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","14","2.1.0","52173","p7ce2j1ztal","easy","sloth","1203","a","stimuli/experiment1a/high_B_111.png","high","B","false"
"","","","","","html-keyboard-response","15","2.1.0","52690","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","16","2.1.0","55469","p7ce2j1ztal","easy","sloth","777","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","17","2.1.0","55974","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","18","2.1.0","56489","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","19","2.1.0","59029","p7ce2j1ztal","easy","sloth","534","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","20","2.1.0","59537","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","21","2.1.0","60045","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","22","2.1.0","62896","p7ce2j1ztal","easy","sloth","845","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","23","2.1.0","63412","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","24","2.1.0","63919","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","25","2.1.0","66687","p7ce2j1ztal","easy","sloth","764","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","26","2.1.0","67197","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","27","2.1.0","67713","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","28","2.1.0","72416","p7ce2j1ztal","easy","sloth","2688","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","29","2.1.0","72928","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","30","2.1.0","73430","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","31","2.1.0","76222","p7ce2j1ztal","easy","sloth","776","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","image-keyboard-response","32","null","78091","p7ce2j1ztal","easy","sloth","1865","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","33","2.1.0","79984","p7ce2j1ztal","easy","sloth","1892","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","34","2.1.0","82102","p7ce2j1ztal","easy","sloth","2117","b","<p><strong>TEST BLOCK 1 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","35","2.1.0","82614","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","36","2.1.0","83128","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","37","2.1.0","86235","p7ce2j1ztal","easy","sloth","1095","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","38","2.1.0","86744","p7ce2j1ztal","easy","sloth","null","null","<div style=""font-size:60px;"">+</div>","","",""
