"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","70","pzn2mcrgkvf","easy","butterfly","","","","","",""
"true","","","","","fullscreen","1","2.1.0","39625","pzn2mcrgkvf","easy","butterfly","38558","","","","",""
"","","","","","survey-text","2","2.1.0","43124","pzn2mcrgkvf","easy","butterfly","3491","{""participant_id"":""butterfly""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","59436","pzn2mcrgkvf","easy","butterfly","16310"," ","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","59938","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","60441","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","69072","pzn2mcrgkvf","easy","butterfly","6625","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","7","2.1.0","69576","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","8","2.1.0","70079","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","9","2.1.0","73492","pzn2mcrgkvf","easy","butterfly","1408","b","stimuli/experiment1a/high_A_000.png","high","A","false"
"","","","","","html-keyboard-response","10","2.1.0","73995","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","11","2.1.0","77139","pzn2mcrgkvf","easy","butterfly","1139","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","12","2.1.0","77642","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","13","2.1.0","78144","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","14","2.1.0","80975","pzn2mcrgkvf","easy","butterfly","827","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","15","2.1.0","81478","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","16","2.1.0","81980","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","17","2.1.0","84688","pzn2mcrgkvf","easy","butterfly","705","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","18","2.1.0","85190","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","19","2.1.0","85692","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","20","2.1.0","88708","pzn2mcrgkvf","easy","butterfly","1012","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","21","2.1.0","89211","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","22","2.1.0","89713","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","23","2.1.0","92224","pzn2mcrgkvf","easy","butterfly","508","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","24","2.1.0","92728","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","25","2.1.0","93230","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","26","2.1.0","96042","pzn2mcrgkvf","easy","butterfly","809","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","27","2.1.0","96546","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","28","2.1.0","97047","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","29","2.1.0","100303","pzn2mcrgkvf","easy","butterfly","1251","b","stimuli/experiment1a/high_A_001.png","high","A","false"
"","","","","","html-keyboard-response","30","2.1.0","100806","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","31","2.1.0","103201","pzn2mcrgkvf","easy","butterfly","391","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","image-keyboard-response","32","null","105027","pzn2mcrgkvf","easy","butterfly","1819","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","33","2.1.0","107029","pzn2mcrgkvf","easy","butterfly","null","null","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","34","2.1.0","107924","pzn2mcrgkvf","easy","butterfly","894"," ","<p><strong>TEST BLOCK 1 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","35","2.1.0","108426","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","36","2.1.0","108929","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","37","2.1.0","111952","pzn2mcrgkvf","easy","butterfly","1020","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","38","2.1.0","112456","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","39","2.1.0","112957","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","40","2.1.0","115752","pzn2mcrgkvf","easy","butterfly","791","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","41","2.1.0","116256","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","42","2.1.0","116758","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","43","2.1.0","119772","pzn2mcrgkvf","easy","butterfly","1010","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","44","2.1.0","120275","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","45","2.1.0","120776","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","46","2.1.0","123472","pzn2mcrgkvf","easy","butterfly","692","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","47","2.1.0","123974","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","48","2.1.0","124476","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","49","2.1.0","128177","pzn2mcrgkvf","easy","butterfly","1698","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","50","2.1.0","128680","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","51","2.1.0","129182","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","52","2.1.0","132313","pzn2mcrgkvf","easy","butterfly","1126","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","53","2.1.0","132816","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","54","2.1.0","133319","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","55","2.1.0","136383","pzn2mcrgkvf","easy","butterfly","1061","b","stimuli/experiment1a/high_A_001.png","high","A","false"
"","","","","","html-keyboard-response","56","2.1.0","136886","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","57","2.1.0","139359","pzn2mcrgkvf","easy","butterfly","469","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","58","2.1.0","139863","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","59","2.1.0","140364","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","60","2.1.0","143265","pzn2mcrgkvf","easy","butterfly","896","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","image-keyboard-response","61","null","145251","pzn2mcrgkvf","easy","butterfly","1983","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","62","2.1.0","146411","pzn2mcrgkvf","easy","butterfly","1159"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","63","2.1.0","154104","pzn2mcrgkvf","easy","butterfly","7692"," ","<p><strong>TEST BLOCK 2 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","64","2.1.0","154605","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","65","2.1.0","155108","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","66","2.1.0","158292","pzn2mcrgkvf","easy","butterfly","1181","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","67","2.1.0","158796","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","68","2.1.0","159298","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","69","2.1.0","162727","pzn2mcrgkvf","easy","butterfly","1427","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","70","2.1.0","163230","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","71","2.1.0","163731","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","72","2.1.0","167550","pzn2mcrgkvf","easy","butterfly","1814","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","73","2.1.0","168053","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","74","2.1.0","168555","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","75","2.1.0","171823","pzn2mcrgkvf","easy","butterfly","1265","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","76","2.1.0","172327","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","77","2.1.0","172829","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","78","2.1.0","176364","pzn2mcrgkvf","easy","butterfly","1532","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","79","2.1.0","176868","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","80","2.1.0","177370","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","81","2.1.0","180037","pzn2mcrgkvf","easy","butterfly","663","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","82","2.1.0","180540","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","83","2.1.0","181041","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","84","2.1.0","184212","pzn2mcrgkvf","easy","butterfly","1167","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","85","2.1.0","184715","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","86","2.1.0","185216","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","87","2.1.0","188589","pzn2mcrgkvf","easy","butterfly","1370","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","image-keyboard-response","88","null","189626","pzn2mcrgkvf","easy","butterfly","1034","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","89","2.1.0","190452","pzn2mcrgkvf","easy","butterfly","825"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","90","2.1.0","193371","pzn2mcrgkvf","easy","butterfly","2919"," ","<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","91","2.1.0","193874","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","92","2.1.0","194376","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","93","2.1.0","197340","pzn2mcrgkvf","easy","butterfly","961","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","94","2.1.0","197842","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","95","2.1.0","198344","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","96","2.1.0","201424","pzn2mcrgkvf","easy","butterfly","1077","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","97","2.1.0","201928","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","98","2.1.0","202429","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","99","2.1.0","205177","pzn2mcrgkvf","easy","butterfly","744","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","100","2.1.0","205680","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","101","2.1.0","206182","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","102","2.1.0","209710","pzn2mcrgkvf","easy","butterfly","1524","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","103","2.1.0","210213","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","104","2.1.0","210715","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","105","2.1.0","213454","pzn2mcrgkvf","easy","butterfly","735","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","106","2.1.0","213957","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","107","2.1.0","214459","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","108","2.1.0","217160","pzn2mcrgkvf","easy","butterfly","697","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","109","2.1.0","217663","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","110","2.1.0","218164","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","111","2.1.0","220835","pzn2mcrgkvf","easy","butterfly","666","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","112","2.1.0","221337","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","113","2.1.0","221840","pzn2mcrgkvf","easy","butterfly","null","null","<div style=""font-size:60px;"">+</div>","","",""
