"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","31","pmnr61aer86","easy","raccoon","","","","","",""
"true","","","","","fullscreen","1","2.1.0","2607","pmnr61aer86","easy","raccoon","1573","","","","",""
"","","","","","survey-text","2","2.1.0","5809","pmnr61aer86","easy","raccoon","3198","{""participant_id"":""raccoon""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","12023","pmnr61aer86","easy","raccoon","6213"," ","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","12526","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","13029","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","18420","pmnr61aer86","easy","raccoon","3385","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","7","2.1.0","18923","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","8","2.1.0","19426","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","9","2.1.0","22938","pmnr61aer86","easy","raccoon","1508","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","10","2.1.0","23441","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","11","2.1.0","23944","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","12","2.1.0","28330","pmnr61aer86","easy","raccoon","2382","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","13","2.1.0","28833","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","14","2.1.0","29335","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","15","2.1.0","33974","pmnr61aer86","easy","raccoon","2635","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","16","2.1.0","34476","pmnr61aer86","easy","raccoon","null","null","<div style=""font-size:60px;"">+</div>","","",""
