"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","categorize-image","174","2.1.0","1028977","px0777n1f09","easy2","TEST1","501","b","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","175","2.1.0","1029481","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","176","2.1.0","1029984","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","177","2.1.0","1032432","px0777n1f09","easy2","TEST1","442","a","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","178","2.1.0","1032936","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","179","2.1.0","1033439","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","180","2.1.0","1035883","px0777n1f09","easy2","TEST1","438","a","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","181","2.1.0","1036388","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","182","2.1.0","1036890","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","183","2.1.0","1039327","px0777n1f09","easy2","TEST1","431","a","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","image-keyboard-response","184","null","1040082","px0777n1f09","easy2","TEST1","751","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","185","2.1.0","1040797","px0777n1f09","easy2","TEST1","713","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","186","2.1.0","1041427","px0777n1f09","easy2","TEST1","628","b","<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","187","2.1.0","1041928","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","188","2.1.0","1042432","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","189","2.1.0","1045222","px0777n1f09","easy2","TEST1","784","b","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","190","2.1.0","1045726","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","191","2.1.0","1046230","px0777n1f09","easy2","TEST1","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","192","2.1.0","1048728","px0777n1f09","easy2","TEST1","493","b","stimuli/experiment1a/high_A_000.png","high","A","true"
