"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","321","p1nza6kw2n4","easy","wallaby","","","","","",""
"true","","","","","fullscreen","1","2.1.0","3180","p1nza6kw2n4","easy","wallaby","1856","","","","",""
"","","","","","survey-text","2","2.1.0","6474","p1nza6kw2n4","easy","wallaby","3289","{""participant_id"":""wallaby""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","33837","p1nza6kw2n4","easy","wallaby","27364","n","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","34339","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","34843","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","41828","p1nza6kw2n4","easy","wallaby","4979","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","7","2.1.0","42332","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","8","2.1.0","42835","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","9","2.1.0","55361","p1nza6kw2n4","easy","wallaby","10523","a","stimuli/experiment1a/high_B_111.png","high","B","false"
"","","","","","html-keyboard-response","10","2.1.0","55864","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","11","2.1.0","59082","p1nza6kw2n4","easy","wallaby","1213","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","12","2.1.0","59586","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","13","2.1.0","60088","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","14","2.1.0","63095","p1nza6kw2n4","easy","wallaby","1005","a","stimuli/experiment1a/high_B_101.png","high","B","false"
"","","","","","html-keyboard-response","15","2.1.0","63598","p1nza6kw2n4","easy","wallaby","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","16","2.1.0","66750","p1nza6kw2n4","easy","wallaby","1148","b","stimuli/experiment1a/high_B_101.png","high","B","true"
