"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","113","pmer4d7zdtk","easy2","zebra","","","","","",""
"true","","","","","fullscreen","1","2.1.0","5620","pmer4d7zdtk","easy2","zebra","4505","","","","",""
"","","","","","survey-text","2","2.1.0","11127","pmer4d7zdtk","easy2","zebra","5429","{""participant_id"":""zebra""}","","","",""
"","","","","","html-keyboard-response","3","2.1.0","22957","pmer4d7zdtk","easy2","zebra","11827"," ","
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
   ","","",""
"","","","","","html-keyboard-response","4","2.1.0","23463","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","5","2.1.0","23966","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","6","2.1.0","33973","pmer4d7zdtk","easy2","zebra","7854","a","stimuli/experiment1a/high_A_001.png","high","B","false"
"","","","","","html-keyboard-response","7","2.1.0","34480","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","8","2.1.0","38232","pmer4d7zdtk","easy2","zebra","1747","b","stimuli/experiment1a/high_A_001.png","high","B","true"
"","","","","","html-keyboard-response","9","2.1.0","38739","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","10","2.1.0","39243","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","11","2.1.0","43117","pmer4d7zdtk","easy2","zebra","1872","a","stimuli/experiment1a/high_B_110.png","high","A","true"
"","","","","","html-keyboard-response","12","2.1.0","43621","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","13","2.1.0","44125","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","14","2.1.0","47664","pmer4d7zdtk","easy2","zebra","1534","b","stimuli/experiment1a/high_A_000.png","high","B","true"
"","","","","","html-keyboard-response","15","2.1.0","48169","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","16","2.1.0","48672","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","17","2.1.0","51890","pmer4d7zdtk","easy2","zebra","1210","a","stimuli/experiment1a/high_B_111.png","high","A","true"
"","","","","","html-keyboard-response","18","2.1.0","52395","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","19","2.1.0","52896","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","20","2.1.0","55922","pmer4d7zdtk","easy2","zebra","1021","b","stimuli/experiment1a/high_B_101.png","high","A","false"
"","","","","","html-keyboard-response","21","2.1.0","56429","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","22","2.1.0","59411","pmer4d7zdtk","easy2","zebra","980","a","stimuli/experiment1a/high_B_101.png","high","A","true"
"","","","","","html-keyboard-response","23","2.1.0","59915","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","24","2.1.0","60421","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","25","2.1.0","63395","pmer4d7zdtk","easy2","zebra","969","a","stimuli/experiment1a/high_B_111.png","high","A","true"
"","","","","","html-keyboard-response","26","2.1.0","63901","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","27","2.1.0","64403","pmer4d7zdtk","easy2","zebra","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","28","2.1.0","68398","pmer4d7zdtk","easy2","zebra","1973","b","stimuli/experiment1a/high_A_010.png","high","B","true"
