"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","44","2.1.0","98230","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","45","2.1.0","100840","pbchetoqo77","easy","duck","608","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","46","2.1.0","101342","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","47","2.1.0","101845","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","48","2.1.0","104435","pbchetoqo77","easy","duck","588","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","49","2.1.0","104938","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","50","2.1.0","105439","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","51","2.1.0","108290","pbchetoqo77","easy","duck","847","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","52","2.1.0","108792","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","53","2.1.0","109294","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","54","2.1.0","112170","pbchetoqo77","easy","duck","873","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","image-keyboard-response","55","null","114328","pbchetoqo77","easy","duck","2156","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","56","2.1.0","116330","pbchetoqo77","easy","duck","null","null","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","57","2.1.0","119649","pbchetoqo77","easy","duck","3317","b","<p><strong>TEST BLOCK 2 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","58","2.1.0","120151","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","59","2.1.0","120654","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","60","2.1.0","123441","pbchetoqo77","easy","duck","784","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","61","2.1.0","123943","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","62","2.1.0","124446","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","63","2.1.0","126999","pbchetoqo77","easy","duck","551","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","64","2.1.0","127501","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","65","2.1.0","128003","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","66","2.1.0","130517","pbchetoqo77","easy","duck","511","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","67","2.1.0","131020","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","68","2.1.0","131522","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","69","2.1.0","134168","pbchetoqo77","easy","duck","643","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","70","2.1.0","134670","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","71","2.1.0","135173","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","72","2.1.0","137792","pbchetoqo77","easy","duck","617","a","stimuli/experiment1a/high_A_001.png","high","A","true"
